Price,Close,High,Low,Open,Volume
Ticker,^VIX,^VIX,^VIX,^VIX,^VIX
Date,,,,,
2000-01-01,21.719999313354492,29.0,21.719999313354492,24.360000610351562,0
2000-01-08,19.65999984741211,23.489999771118164,19.510000228881836,21.889999389648438,0
2000-01-15,20.81999969482422,22.600000381469727,20.5,21.389999389648438,0
2000-01-22,26.139999389648438,26.540000915527344,21.43000030517578,21.43000030517578,0
2000-01-29,21.540000915527344,27.43000030517578,20.690000534057617,26.780000686645508,0
2000-02-05,24.420000076293945,24.799999237060547,21.170000076293945,22.969999313354492,0
2000-02-12,26.0,26.3700008392334,22.6299991607666,24.670000076293945,0
2000-02-19,25.200000762939453,28.1200008392334,23.559999465942383,25.90999984741211,0
2000-02-26,19.209999084472656,26.190000534057617,19.190000534057617,25.899999618530273,0
2000-03-04,21.239999771118164,25.200000762939453,20.329999923706055,20.3799991607666,0
2000-03-11,22.3700008392334,24.760000228881836,20.489999771118164,23.030000686645508,0
2000-03-18,23.309999465942383,23.959999084472656,21.100000381469727,22.309999465942383,0
2000-03-25,24.110000610351562,25.8700008392334,23.440000534057617,24.350000381469727,0
2000-04-01,24.389999389648438,31.15999984741211,23.25,24.989999771118164,0
2000-04-08,33.4900016784668,33.790000915527344,24.969999313354492,25.440000534057617,0
2000-04-15,25.850000381469727,34.310001373291016,25.770000457763672,33.70000076293945,0
2000-04-22,26.200000762939453,29.5,25.200000762939453,27.790000915527344,0
2000-04-29,27.530000686645508,32.88999938964844,25.260000228881836,26.06999969482422,0
2000-05-06,26.049999237060547,30.600000381469727,25.610000610351562,28.799999237060547,0
2000-05-13,25.440000534057617,26.700000762939453,23.290000915527344,26.469999313354492,0
2000-05-20,24.469999313354492,27.899999618530273,23.850000381469727,26.25,0
2000-05-27,21.479999542236328,24.780000686645508,21.299999237060547,24.59000015258789,0
2000-06-03,22.139999389648438,23.530000686645508,21.989999771118164,23.059999465942383,0
2000-06-10,20.5,23.389999389648438,20.299999237060547,22.219999313354492,0
2000-06-17,22.34000015258789,22.81999969482422,20.34000015258789,21.15999984741211,0
2000-06-24,19.540000915527344,25.010000228881836,19.389999389648438,24.850000381469727,0
2000-07-01,19.219999313354492,21.649999618530273,19.170000076293945,20.510000228881836,0
2000-07-08,19.31999969482422,20.6299991607666,19.209999084472656,20.200000762939453,0
2000-07-15,18.940000534057617,20.1299991607666,18.770000457763672,20.020000457763672,0
2000-07-22,20.84000015258789,20.979999542236328,19.170000076293945,19.350000381469727,0
2000-07-29,18.6200008392334,21.170000076293945,18.530000686645508,20.979999542236328,0
2000-08-05,18.549999237060547,19.360000610351562,18.34000015258789,19.309999465942383,0
2000-08-12,17.049999237060547,18.989999771118164,16.989999771118164,18.979999542236328,0
2000-08-19,16.530000686645508,17.829999923706055,16.489999771118164,17.709999084472656,0
2000-08-26,17.530000686645508,17.959999084472656,16.280000686645508,17.110000610351562,0
2000-09-02,18.459999084472656,20.920000076293945,18.459999084472656,19.18000030517578,0
2000-09-09,18.520000457763672,19.100000381469727,17.959999084472656,19.030000686645508,0
2000-09-16,20.739999771118164,22.65999984741211,18.780000686645508,18.8799991607666,0
2000-09-23,20.56999969482422,22.100000381469727,19.399999618530273,20.850000381469727,0
2000-09-30,22.709999084472656,23.350000381469727,20.40999984741211,20.979999542236328,0
2000-10-07,27.600000381469727,30.549999237060547,23.6299991607666,23.920000076293945,0
2000-10-14,24.239999771118164,30.799999237060547,23.020000457763672,27.329999923706055,0
2000-10-21,26.469999313354492,30.079999923706055,23.600000381469727,24.579999923706055,0
2000-10-28,23.670000076293945,26.479999542236328,23.3700008392334,26.229999542236328,0
2000-11-04,28.530000686645508,28.809999465942383,24.1299991607666,24.530000686645508,0
2000-11-11,24.809999465942383,30.56999969482422,24.469999313354492,29.1299991607666,0
2000-11-18,26.0,27.829999923706055,25.989999771118164,26.489999771118164,0
2000-11-25,27.479999542236328,31.110000610351562,26.1200008392334,26.1200008392334,0
2000-12-02,22.40999984741211,28.739999771118164,22.3799991607666,28.549999237060547,0
